daily_screen_time_hours,social_media_hours,sleep_hours,addicted_label
3.57,5.01,4.53,1
10.74,4.12,8.7,1
6.45,3.06,6.41,0
6.31,4.29,6.24,1
7.59,5.74,5.69,1
11.59,3.74,4.76,1
3.5,4.97,7.91,1
11.74,3.01,4.97,1
11.51,3.88,6.76,1
3.37,4.63,6.32,1
10.19,2.25,6.84,1
4.12,1.49,5.05,0
11.99,3.04,7.65,1
9.86,5.9,4.92,1
7.7,3.48,8.48,1
11.66,1.05,8.55,1
3.95,3.41,5.55,0
6.6,3.9,8.38,1
5.09,1.12,5.41,0
5.82,4.32,7.3,1
10.36,4.29,4.97,1
7.57,1.89,5.51,1
5.94,3.6,6.45,0
7.11,3.02,6.68,1
9.39,4.59,8.45,1
4.5,2.14,5.58,0
10.77,4.12,6.92,1
11.63,0.99,8.86,1
5.63,5.6,6.87,1
3.34,0.99,5.65,0
7.23,5.01,5.71,1
8.96,0.76,5.21,1
5.78,4.42,5.8,1
10.7,3.8,4.77,1
6.16,3.2,7.11,0
5.6,4.52,7.47,1
10.84,3.65,8.91,1
3.99,3.43,6.17,0
11.96,0.92,7.08,1
8.68,1.67,8.74,1
5.98,1.79,8.83,0
4.82,5.63,8.6,1
4.11,1.04,8.13,0
5.8,5.08,8.3,1
10.56,5.94,5.32,1
6.78,0.99,5.48,0
10.32,4.72,6.66,1
9.92,2.63,5.87,1
9.92,0.95,6.52,1
10.48,5.1,8.31,1
8.11,5.14,6.87,1
9.0,0.75,4.77,1
5.77,2.28,7.47,0
6.34,5.46,6.5,1
9.55,5.63,6.2,1
11.61,2.45,8.47,1
3.98,3.83,6.8,0
4.61,3.89,6.1,0
3.92,4.01,5.94,1
9.12,2.69,6.63,1
8.18,5.66,7.99,1
9.84,2.31,8.39,1
8.78,1.48,4.52,1
7.55,3.68,7.9,1
4.2,1.27,5.65,0
6.04,2.22,6.64,1
4.31,3.3,5.66,0
8.52,0.74,7.16,1
6.34,5.49,7.48,1
4.48,3.03,6.42,0
5.75,2.8,6.74,0
5.74,4.05,6.18,1
9.01,1.43,8.68,1
3.97,2.03,6.05,0
10.05,5.35,5.79,1
7.63,4.36,6.37,1
3.88,2.94,8.86,0
5.46,2.6,8.1,0
6.29,3.4,5.04,0
7.9,0.52,7.35,1
7.93,3.53,5.53,0
6.56,0.94,8.59,1
5.48,1.18,8.43,0
11.23,2.06,8.52,1
5.29,0.88,6.56,0
9.79,2.41,7.51,1
10.07,3.76,8.09,1
10.3,5.83,8.33,1
8.13,5.48,5.43,1
6.42,0.79,8.1,1
9.48,1.31,6.48,1
3.35,2.67,7.09,0
3.85,3.49,5.73,0
10.78,4.11,6.34,1
7.98,4.39,5.73,1
6.9,5.94,6.8,1
10.11,4.89,5.83,1
7.01,4.12,6.5,1
9.18,3.99,5.45,1
10.4,3.0,8.44,1
8.79,2.5,8.73,1
7.82,5.24,5.34,1
10.52,0.77,5.69,1
4.96,3.17,7.26,0
11.9,1.34,8.65,1
8.48,5.89,4.76,1
10.84,0.6,7.4,1
8.14,1.46,8.59,1
6.38,1.45,6.52,1
8.3,1.77,6.88,1
9.06,4.58,7.02,1
4.64,0.77,8.23,0
8.11,3.55,7.4,1
4.32,2.16,6.74,0
11.51,4.29,4.54,1
9.77,1.37,7.02,1
10.11,3.45,7.38,1
5.66,2.42,6.0,0
10.66,0.92,5.31,1
11.57,1.08,6.47,1
9.64,1.26,7.77,1
6.0,1.28,7.05,0
7.46,2.52,6.78,1
11.53,2.11,4.97,1
4.81,1.94,6.44,0
10.01,2.18,5.55,1
5.52,1.19,8.96,0
6.03,2.49,7.41,1
9.26,1.39,6.66,1
5.31,5.68,7.59,1
8.32,5.03,7.27,1
8.9,2.65,4.63,1
5.08,4.95,5.69,1
9.73,4.24,8.32,1
7.79,4.0,4.8,0
9.11,4.76,6.81,1
7.62,3.26,7.16,1
7.86,5.14,4.53,1
11.28,2.88,8.29,1
7.66,4.92,4.66,1
3.85,1.84,7.27,0
3.06,5.91,7.8,1
8.99,4.55,8.09,1
5.97,3.1,6.25,0
4.14,3.3,8.06,0
11.75,3.19,6.63,1
8.3,5.81,6.78,1
5.69,3.01,5.33,0
9.22,1.98,7.16,1
8.48,4.85,7.55,1
10.48,5.19,5.29,1
7.82,2.53,5.98,0
9.24,4.11,6.21,1
6.66,5.17,4.78,1
8.59,3.91,8.7,1
7.44,4.31,7.72,1
6.75,3.84,7.64,1
7.76,1.7,8.39,1
3.12,5.46,8.45,1
4.63,0.82,5.46,0
7.15,2.18,6.98,1
4.9,4.82,7.17,1
5.56,1.55,7.82,0
5.69,1.81,7.05,0
4.15,3.44,5.46,0
11.9,4.52,6.36,1
9.07,5.64,7.06,1
3.34,3.45,6.06,0
9.85,3.04,6.31,1
8.59,0.73,5.93,1
11.02,2.18,5.86,1
9.43,3.2,8.78,1
7.35,2.29,8.45,0
10.96,3.72,4.57,1
8.72,3.44,5.17,1
7.66,1.24,6.15,0
10.53,5.82,8.05,1
4.17,1.65,6.04,0
4.41,2.26,5.02,0
5.62,3.89,6.03,0
7.25,2.62,4.88,0
8.72,3.24,5.88,1
4.82,4.5,8.16,1
4.03,5.49,6.65,1
5.71,1.14,5.72,0
7.77,0.8,6.4,1
4.23,4.5,5.32,1
10.01,1.98,6.85,1
3.79,2.67,5.64,0
3.19,5.96,8.69,1
3.66,2.8,5.45,0
10.67,2.95,6.09,1
9.61,5.39,6.52,1
9.71,4.26,6.09,1
4.3,2.92,5.77,0
5.12,5.61,6.9,1
6.34,4.66,7.47,1
4.76,4.73,6.44,1
11.09,4.86,7.57,1
9.69,2.36,7.83,1
4.75,4.3,7.34,1
10.43,4.18,7.9,1
3.92,2.34,6.01,0
8.18,4.26,8.51,1
5.19,3.08,5.25,0
5.07,2.56,5.2,0
11.06,4.16,4.83,1
9.36,1.0,6.96,1
4.3,2.75,8.16,0
5.53,1.94,7.95,0
3.16,5.31,6.06,1
7.48,4.7,4.58,1
7.91,5.97,4.72,1
8.8,5.46,8.45,1
10.55,3.99,8.4,1
6.41,0.83,6.7,1
6.38,4.92,8.43,1
6.48,3.63,5.32,1
7.12,3.73,5.9,1
8.74,2.18,8.9,1
3.47,2.59,5.47,0
7.79,4.36,5.94,1
9.62,2.28,5.13,1
8.37,2.65,5.49,1
5.92,5.23,6.28,1
10.69,4.62,6.2,1
8.41,2.49,6.36,1
7.31,4.82,7.53,1
6.21,1.95,6.66,1
7.28,1.83,8.04,0
7.22,0.88,7.03,1
8.09,3.09,4.7,1
10.05,2.04,8.76,1
6.77,4.02,6.68,1
11.88,1.66,8.72,1
5.31,3.75,7.04,0
6.42,4.86,5.53,1
11.82,4.93,4.75,1
3.4,4.44,7.74,1
7.78,1.15,7.72,1
7.82,2.49,4.77,0
6.88,3.58,6.03,1
5.77,3.32,7.73,0
11.15,1.17,7.14,1
11.98,3.08,7.38,1
11.87,4.53,7.59,1
8.52,3.24,8.32,1
7.91,1.83,6.91,0
5.06,3.33,8.61,0
9.36,4.04,7.05,1
3.42,1.4,7.43,0
9.97,2.06,7.25,1
11.44,5.28,8.96,1
10.21,3.55,5.9,1
11.89,4.58,8.75,1
8.42,5.56,8.3,1
8.94,1.22,4.77,1
11.82,0.64,4.99,1
4.25,0.76,7.68,0
11.55,1.39,7.29,1
7.6,5.27,5.91,1
3.04,1.12,7.28,0
4.29,5.45,5.55,1
4.21,5.88,5.38,1
11.17,4.99,7.17,1
5.42,0.8,5.13,0
4.47,2.69,8.73,0
4.37,3.48,7.24,0
8.85,1.14,8.69,1
11.81,3.95,4.89,1
3.09,2.76,7.58,0
7.71,5.47,7.67,1
5.61,4.15,8.24,1
10.78,0.71,5.63,1
10.67,5.69,7.31,1
4.35,2.42,7.18,0
9.84,0.74,5.65,1
9.47,5.17,8.56,1
11.89,3.18,6.82,1
4.43,3.87,8.44,0
4.7,3.38,4.77,0
7.98,3.84,5.62,1
5.3,4.79,6.72,1
10.88,2.8,6.06,1
9.47,0.56,8.17,1
9.81,5.84,8.64,1
5.55,1.94,5.17,0
7.92,1.03,4.63,0
6.7,2.53,5.05,0
5.65,4.73,8.85,1
5.8,1.6,6.25,0
4.26,3.08,6.58,0
7.33,4.09,6.82,1
7.2,2.87,7.19,1
10.9,5.09,8.61,1
8.03,0.98,7.1,1
7.65,4.18,5.56,1
9.28,4.03,4.98,1
7.1,5.64,7.9,1
11.2,1.45,8.83,1
5.44,2.11,7.91,0
11.03,2.69,7.08,1
5.16,0.89,8.76,0
8.41,3.16,6.24,1
5.8,4.97,8.11,1
6.72,5.29,6.42,1
4.02,4.84,8.16,1
3.71,0.67,7.87,0
4.58,2.03,6.15,0
6.79,5.94,6.93,1
8.39,4.52,6.96,1
3.12,2.03,5.06,0
11.7,4.48,6.25,1
8.54,1.03,6.0,1
5.36,1.97,7.38,0
5.01,5.35,4.83,1
4.83,3.82,8.23,0
6.06,3.25,7.43,1
4.8,1.48,7.4,0
7.27,5.96,8.91,1
7.69,2.2,5.09,0
7.35,2.34,5.08,1
9.34,4.9,5.1,1
3.68,1.04,8.28,0
7.86,3.09,6.5,1
10.11,4.96,8.1,1
6.35,1.77,5.99,0
5.95,4.71,8.13,1
8.95,1.31,7.56,1
7.41,1.55,7.81,0
9.92,1.35,8.19,1
10.44,1.13,5.39,1
7.14,5.95,8.14,1
5.86,5.0,7.07,1
7.69,3.01,8.46,1
5.83,2.47,7.51,0
7.64,3.35,4.9,1
8.39,0.57,7.31,1
8.21,5.81,5.41,1
6.11,4.28,6.18,1
6.14,4.17,5.48,1
11.25,1.61,8.45,1
11.0,4.39,8.59,1
11.95,3.08,7.33,1
7.71,1.63,7.86,1
7.61,2.41,4.63,0
11.93,4.36,7.58,1
4.94,3.09,8.99,0
9.43,4.71,6.48,1
10.61,2.82,6.1,1
4.82,0.57,7.68,0
9.53,2.51,4.51,1
5.46,3.86,8.33,0
4.0,1.49,5.74,0
8.65,2.69,7.56,1
5.82,1.32,7.39,0
11.12,1.91,8.56,1
8.85,4.36,8.13,1
3.41,5.79,5.19,1
8.51,4.31,8.24,1
11.23,5.19,6.81,1
4.53,5.15,7.15,1
6.75,1.66,5.45,1
3.64,3.43,8.44,0
5.27,4.52,7.96,1
11.1,5.78,7.33,1
5.85,2.7,5.24,0
8.9,1.34,6.92,1
7.73,0.78,5.55,0
11.22,0.55,6.25,1
9.71,4.26,5.69,1
10.28,3.78,7.29,1
4.72,3.99,6.05,0
9.07,1.35,4.77,1
5.74,5.06,5.11,1
9.6,1.3,4.89,1
7.08,4.43,4.82,1
4.85,3.67,6.35,0
7.72,4.2,7.26,1
8.83,5.89,5.0,1
6.71,3.82,6.01,1
4.06,2.2,7.41,0
4.1,2.69,7.19,0
8.23,5.61,8.57,1
7.48,4.52,8.1,1
9.29,2.17,5.02,1
3.45,4.0,5.25,0
7.16,2.82,8.4,1
8.65,5.73,7.3,1
5.78,1.8,4.64,0
8.55,5.29,8.32,1
5.16,3.97,5.73,0
10.94,2.24,8.06,1
5.7,0.88,8.73,0
4.98,2.36,5.79,0
6.45,5.09,7.64,1
10.14,5.85,8.86,1
7.19,0.73,8.36,1
11.43,3.33,6.02,1
8.95,1.85,5.75,1
8.11,4.17,4.5,1
6.08,0.76,4.73,0
4.72,1.75,5.77,0
5.04,2.54,7.26,0
10.48,1.39,5.71,1
5.52,2.31,6.16,0
11.92,3.89,8.45,1
11.75,4.49,7.85,1
5.81,2.86,6.92,0
7.58,2.86,5.18,1
5.93,2.68,7.83,0
5.21,5.32,5.25,1
8.51,3.93,7.82,1
10.1,3.98,5.83,1
3.61,5.0,8.24,1
6.91,1.82,6.43,0
3.24,5.81,4.54,1
5.57,0.59,5.93,0
5.43,2.85,8.49,0
4.78,0.52,8.21,0
11.57,5.54,6.98,1
7.99,4.45,7.0,1
8.42,5.31,6.9,1
9.99,2.6,4.96,1
8.53,2.6,8.48,1
3.23,4.78,5.49,1
5.35,1.17,7.98,0
8.37,4.8,4.76,1
5.44,3.66,4.98,0
5.21,0.78,4.78,0
5.75,5.62,4.89,1
3.85,2.92,6.08,0
7.69,2.49,8.39,0
8.86,5.19,6.96,1
9.11,4.99,7.17,1
7.72,2.1,5.44,0
6.94,3.78,6.63,0
5.32,2.02,6.77,0
7.64,3.07,8.05,0
4.12,3.34,5.83,0
6.36,2.25,6.0,0
10.47,1.2,8.72,1
10.55,4.59,5.81,1
3.37,3.27,8.23,0
8.67,1.29,4.87,1
8.09,2.77,5.76,1
8.18,2.27,8.3,1
8.9,1.7,8.02,1
8.52,3.7,5.07,1
10.6,3.12,8.51,1
10.29,2.42,8.64,1
4.65,4.5,6.91,1
10.56,2.58,8.91,1
6.97,3.77,5.79,1
8.03,2.56,7.63,1
4.32,5.05,8.35,1
6.28,2.67,5.1,1
7.63,4.48,5.26,1
5.32,1.54,5.77,0
8.44,5.02,7.91,1
8.56,2.31,5.15,1
6.86,4.29,7.42,1
7.65,2.61,6.88,0
5.11,1.62,6.65,0
11.38,3.99,8.96,1
5.51,3.07,4.66,0
9.23,1.34,8.39,1
9.4,3.6,5.88,1
11.46,5.68,8.82,1
9.56,5.34,5.03,1
5.0,1.68,6.67,0
8.13,1.83,6.29,1
10.28,1.97,5.14,1
8.26,1.53,7.8,1
6.22,5.39,8.68,1
6.79,2.46,6.89,1
3.62,4.71,5.32,1
3.45,3.95,7.51,0
5.31,3.71,5.4,0
6.05,5.28,7.74,1
3.11,2.44,8.93,0
7.27,5.91,7.15,1
10.21,5.71,6.45,1
10.87,1.17,6.68,1
5.14,4.11,5.54,1
8.93,1.02,6.62,1
10.09,4.47,8.86,1
6.02,0.92,7.81,0
5.32,1.9,4.55,0
3.25,2.39,6.01,0
3.7,5.19,8.65,1
10.68,1.75,4.99,1
4.57,5.03,8.9,1
7.65,3.08,8.5,1
7.02,0.82,6.15,0
11.29,3.99,5.09,1
3.97,5.78,8.35,1
6.2,2.68,4.62,1
9.03,0.6,7.0,1
5.83,2.62,8.86,0
5.62,4.15,6.47,1
7.69,5.11,8.88,1
4.98,1.62,8.8,0
8.44,1.19,7.63,1
4.72,3.65,5.15,0
3.1,3.96,4.95,0
6.81,4.34,4.96,1
10.76,3.04,7.53,1
8.53,0.87,6.27,1
5.5,1.56,8.85,0
3.83,1.01,4.86,0
6.73,1.46,7.0,0
9.46,2.89,4.75,1
3.08,5.68,4.89,1
6.42,4.21,6.37,1
3.29,1.82,6.86,0
10.41,3.32,6.77,1
6.65,4.56,5.71,1
9.85,1.75,5.81,1
5.67,2.33,8.47,0
9.99,3.61,8.17,1
8.74,1.59,6.19,1
10.04,5.4,5.58,1
